Date,Sentiment,Sentiment_coverage,Sentiment_Trends,Sentiment_Wiki,trend_generative_ai,trend_machine_learning,trend_chatgpt,large_language_model,trend_artificial_intelligence,wiki_Artificial_intelligence,wiki_ChatGPT,wiki_Large_language_model,wiki_OpenAI,wiki_Machine_learning,Sentiment_Consumer,Sentiment_EPU,Sentiment_VIX,Sentiment_Trends_z,Sentiment_Wiki_z,Sentiment_Consumer_z,Sentiment_EPU_z,Sentiment_VIX_z
1987-05-31,0.13502432728993335,macro,,,,,,,,,,,,,91.1,110.04291,,,,0.49036220111628237,-0.22031354653641563,
1987-06-30,0.26444587946507125,macro,,,,,,,,,,,,,91.5,121.15791,,,,0.5186739605435703,0.010217798386572259,
1987-07-31,0.1887202907426351,macro,,,,,,,,,,,,,93.7,106.348,,,,0.6743886373936516,-0.2969480559083814,
1987-08-31,-0.11327488646011435,macro,,,,,,,,,,,,,94.4,74.83796,,,,0.723934216391405,-0.9504839893116337,
1987-09-30,-0.09861811280174065,macro,,,,,,,,,,,,,93.6,78.98139,,,,0.6673106975368291,-0.8645469231403105,
1987-10-31,0.41935136301207526,macro,,,,,,,,,,,,,89.3,143.60309,,,,0.36295928369348884,0.4757434423306617,
1987-11-30,0.3225014739792225,macro,,,,,,,,,,,,,83.1,155.42208,,,,-0.07587298742946744,0.7208759353879125,
1987-12-31,0.24656216797248726,macro,,,,,,,,,,,,,86.8,135.47265,,,,0.18601078727294204,0.30711354867203244,
1988-01-31,0.34714601482794133,macro,,,,,,,,,,,,,90.8,131.52146,,,,0.46912838154581693,0.22516364811006573,
1988-02-29,0.2205554362658919,macro,,,,,,,,,,,,,91.6,116.58432,,,,0.5257519004003918,-0.08464102786860793,
1988-03-31,0.20713590635107604,macro,,,,,,,,,,,,,94.6,105.05246,,,,0.7380900961050479,-0.32381828340289587,
1988-04-30,0.1760318481135717,macro,,,,,,,,,,,,,91.2,113.65598,,,,0.49744014097310485,-0.14537644474596143,
1988-05-31,0.1218484502978947,macro,,,,,,,,,,,,,94.8,96.14572,,,,0.7522459758186919,-0.5085490752229025,
1988-06-30,0.05232120509609639,macro,,,,,,,,,,,,,94.7,89.78251,,,,0.7451680359618704,-0.6405256257696776,
1988-07-31,-0.04139419246890719,macro,,,,,,,,,,,,,93.4,85.18198,,,,0.6531548178231863,-0.7359432027610007,
1988-08-31,0.2554748058055772,macro,,,,,,,,,,,,,97.4,100.15845,,,,0.9362724120960612,-0.4253228004849068,
1988-09-30,0.19381704828235724,macro,,,,,,,,,,,,,97.3,94.55409,,,,0.9291944722392387,-0.5415603756745242,
1988-10-31,0.16017944243361437,macro,,,,,,,,,,,,,94.1,102.23078,,,,0.7027003968209385,-0.3823415119537098,
1988-11-30,0.24288493890034166,macro,,,,,,,,,,,,,93.0,113.95989,,,,0.6248430583958984,-0.13907318059521506,
1988-12-31,0.05572803709504495,macro,,,,,,,,,,,,,91.9,99.66633,,,,0.5469857199708582,-0.4355296457807683,
1989-01-31,0.32415939342177896,macro,,,,,,,,,,,,,97.9,105.07536,,,,0.9716621113801706,-0.32334332453661263,
1989-02-28,0.02588896958886011,macro,,,,,,,,,,,,,95.4,84.84484,,,,0.7947136149596237,-0.7429356757819034,
1989-03-31,0.11524928272963,macro,,,,,,,,,,,,,94.3,97.21567,,,,0.7168562765345825,-0.4863577110753225,
